id,pair_id,message,label,language,split_role,source,is_synthetic,channel,role,persona,pattern,qc_status,notes
ib_v1_000442,,"Kotak Mahindra Bank: Your debit card expires today. Share OTP to extend validity by 5 years, else need to visit branch with 5 documents.",OTHER_SCAM,English,eval_holdout,public_remap,False,sms,scammer,none,otp_theft,accepted,remap:otp_theft
ib_v1_000443,,"Congratulations! Offer letter from Flipkart for SDE role, Rs 28 LPA. Accept by paying Rs 15,000 background verification fee via UPI to flipkart-bgv@okaxis before 6 PM today.",OTHER_SCAM,English,eval_holdout,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000444,,"HDFC Bank: Dear customer, we detected unusual login from Chennai on your account. If this was you, reply YES. If not, reply NO. Never share OTP with anyone.",OTHER_SCAM,English,eval_holdout,public_remap,False,sms,scammer,none,borderline_re_scam,accepted,remap:borderline
ib_v1_000445,,"Binance India referral: Bitcoin doubling scheme. Rs 5,000 becomes Rs 25,000 in 48 hrs. Refer and earn more. Transfer BTC to wallet address shared on WhatsApp. Locked doubling protocol.",OTHER_SCAM,English,eval_holdout,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000446,,"Hi, matrimony.com par meri profile dekhi? I'm Ritu from Delhi, doctor. Want to discuss investment plan for our future together. Trusted crypto platform, Rs 50,000 se start karo. I'll guide you.",OTHER_SCAM,Hinglish,eval_holdout,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000447,,"আপনি কি মাত্র ৩০ দিনে ₹50,000 কে ₹2,00,000 বানাতে চান? আমাদের VIP Telegram group এ যোগ দিন। Guaranteed returns. 100% safe. এখনই join করুন: t.me/bengal_crypto_vip",OTHER_SCAM,English,eval_holdout,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000448,,"Didi namaste, main aapka cousin Rohit from Pune. Ek dost ne ek amazing MLM scheme bataya. Rs 20,000 dalo, 3 mahine mein Rs 1 lakh. Main bhi invest kar raha hoon. UPI send kar do.",OTHER_SCAM,Hinglish,eval_holdout,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000449,,HDFC KYC verification pending. Complete at https://hdfc-kyc-gov.co within 2 hours. RBI has mandated this; non-compliance results in reporting to authorities.,OTHER_SCAM,English,eval_holdout,public_remap,False,sms,scammer,none,kyc_fraud,accepted,remap:kyc_fraud
ib_v1_000450,,"Seat booked! To confirm, just ₹5,000 on this UPI: growthfin-premium@ybl. After webinar if not satisfied, instant refund.",OTHER_SCAM,English,eval_holdout,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000451,,"Digital Arrest Notice: You are under virtual arrest for money laundering. Stay on video call, share OTP to verify identity. Hanging up = arrest warrant activated. OTP to drop charges.",OTHER_SCAM,English,eval_holdout,public_remap,False,sms,scammer,none,otp_theft,accepted,remap:otp_theft
ib_v1_000452,,"Vehicle loan Rs 8 lakh on your 2-wheeler + car combo. Instant disbursal at https://vehicle-loan-combo.top. Pay Rs 1,899 valuation fee UPI. Disbursal today.",OTHER_SCAM,English,eval_holdout,public_remap,False,sms,scammer,none,loan_app_fraud,accepted,remap:loan_app_fraud
ib_v1_000453,,"HDFC Customer Care: Sir, we don't send KYC update links via SMS. Your account KYC is complete. This is a phishing attempt. Please do not click the link. Report at cybercrime.gov.in",OTHER_SCAM,English,eval_holdout,public_remap,False,sms,scammer,none,kyc_fraud,accepted,remap:kyc_fraud
ib_v1_000454,,"आपका KYC पूरा नहीं है, तुरंत अपडेट करें immediately",OTHER_SCAM,English,eval_holdout,public_remap,False,sms,scammer,none,"urgency,_reward_or_suspicious_instructio",accepted,"remap:Urgency, reward or suspicious instruction"
ib_v1_000455,,"नमस्कार, मी मुंबई पोलीस सायबर सेल इन्स्पेक्टर पाटील बोलतोय. तुमच्या आधार कार्डवर drugs smuggling case नोंदली आहे. आत्ता skype वर या अन्यथा अटक होईल. केस नंबर MUM/CYB/2026/00847.",OTHER_SCAM,English,eval_holdout,public_remap,False,sms,scammer,none,brand_or_authority,accepted,remap:impersonation
ib_v1_000456,,"No catch — our goal is showcasing success. First, free webinar Sunday 11 AM. After that, if convinced, join our premium community (refundable ₹5,000 deposit, goes toward actual trading). Want me to block a seat?",OTHER_SCAM,English,eval_holdout,public_remap,False,sms,scammer,none,investment_fraud,accepted,remap:investment_fraud
ib_v1_000457,,"RBL Bank: Re-KYC required per Digital Personal Data Protection Act 2024. Link: https://rbl-dpdpa-kyc.top. Non-compliance Rs 2,500 penalty + account freeze.",OTHER_SCAM,English,eval_holdout,public_remap,False,sms,scammer,none,kyc_fraud,accepted,remap:kyc_fraud
